Customer ID,recencia_dias,compras_registradas,gasto_total_usd,abandono,puntaje_riesgo_abandono,abandono_predicho
3739,3,49,2476.2,0,1.8144673278315574e-07,0
1060,8,26,1233.8,0,1.7649582278177275e-07,0
683,3,50,2800.4,0,1.75807993161314e-07,0
100,6,34,1834.5,0,1.7087045144912256e-07,0
2855,8,26,1368.8,0,1.65129657620438e-07,0
887,3,49,2272.1,0,1.6271670020399043e-07,0
3407,8,25,1120.2,0,1.5375447229108468e-07,0
1795,9,22,1012.6,0,1.4804594449692353e-07,0
1268,4,42,2256.8,0,1.4354400298903295e-07,0
3406,3,48,2543.1,0,1.332476883205091e-07,0
22,9,23,1275.6,0,1.3055633012032339e-07,0
19,11,18,1061.9,0,1.302074872446832e-07,0
625,9,22,993.7,0,1.2792787946620669e-07,0
2670,6,32,1694.6,0,1.2624246346273702e-07,0
486,5,37,2001.6,0,1.261321566462875e-07,0
1571,18,4,216.1,0,1.22125299176878e-07,0
675,5,37,2104.3,0,1.197076508435144e-07,0
1643,11,17,948.5,0,1.1869090673548607e-07,0
832,3,48,2682.2,0,1.1383743452140651e-07,0
2734,3,47,2323.3,0,1.1117289135573403e-07,0
3823,10,18,837.4,0,1.0763278375180391e-07,0
3042,7,28,1683.0,0,1.0504628022868443e-07,0
2879,12,14,803.5,0,1.0325763195486517e-07,0
1130,3,47,2587.5,0,1.0002619321815221e-07,0
204,10,19,1083.0,0,9.658102068745337e-08,0
2939,11,16,888.1,0,9.50177522788943e-08,0
1212,11,15,648.6,0,9.142638130856572e-08,0
554,11,16,835.4,0,9.081635736012878e-08,0
1185,9,20,1005.8,0,8.277149528014334e-08,0
2440,3,46,2482.6,0,8.158785515187152e-08,0
3468,16,6,359.9,0,8.132113452218243e-08,0
759,4,40,2070.5,0,7.936646944065168e-08,0
3098,4,40,2359.6,0,7.922689232367493e-08,0
3343,3,46,2657.8,0,7.798760590152305e-08,0
1040,4,40,2237.3,0,6.914512716473548e-08,0
1960,14,8,406.6,0,6.828747680113129e-08,0
613,5,34,1693.6,0,6.601759051125643e-08,0
3084,6,29,1468.4,0,6.01135373110705e-08,0
3067,11,14,781.4,0,5.977206100980452e-08,0
1661,4,38,1985.4,0,5.4712206465179086e-08,0
525,3,45,2499.9,0,5.3040089348752696e-08,0
2929,9,18,868.3,0,5.046794664172856e-08,0
3670,3,44,2333.8,0,4.816359510239738e-08,0
2804,5,32,1567.5,0,4.604596915652247e-08,0
925,4,38,2055.0,0,4.479357188812106e-08,0
3153,9,18,1001.0,0,4.455115915672956e-08,0
1958,6,27,1230.9,0,4.251652256701854e-08,0
1989,6,27,1256.5,0,4.031736092121532e-08,0
3030,16,2,104.2,0,3.6929416070771184e-08,0
3770,5,32,1968.1,0,3.664761555441519e-08,0
954,4,37,1968.3,0,3.628266551262926e-08,0
3522,4,36,1706.3,0,3.608119700546134e-08,0
1850,4,36,1682.2,0,3.495463311872473e-08,0
1057,3,43,2423.8,0,3.452410824240771e-08,0
3175,4,36,1886.2,0,3.2472787658858944e-08,0
3331,3,42,2240.3,0,2.948531632699536e-08,0
3693,5,30,1435.5,0,2.8960049936623074e-08,0
385,13,7,374.0,0,2.7539151785941435e-08,0
3001,12,8,384.0,0,2.6771375834995202e-08,0
3851,6,26,1413.3,0,2.64452851293832e-08,0
549,3,42,2172.4,0,2.5733482678898367e-08,0
1725,7,22,1221.0,0,2.4658233465144192e-08,0
103,4,36,2138.9,0,2.438663277489359e-08,0
1062,10,13,714.8,0,2.4310544831568933e-08,0
2391,6,25,1206.6,0,2.4260915567517654e-08,0
972,9,16,883.2,0,2.2916665802152316e-08,0
580,2,49,2594.0,0,1.9827898935460055e-08,0
3169,9,15,874.1,0,1.9276646146921403e-08,0
3390,3,40,2016.0,0,1.8794047882187933e-08,0
2155,4,34,1886.0,0,1.8335716293365055e-08,0
432,4,34,1638.5,0,1.7942220745992634e-08,0
2773,10,11,514.4,0,1.6787018800688935e-08,0
2867,7,20,1079.4,0,1.574498804256771e-08,0
564,8,17,869.1,0,1.5422665130612286e-08,0
1663,2,47,2292.8,0,1.5211462887356955e-08,0
3355,8,16,772.1,0,1.4439773149386472e-08,0
3250,4,33,1784.1,0,1.4292622662551568e-08,0
1409,3,39,2187.7,0,1.3410442312596468e-08,0
2658,11,8,447.3,0,1.2955771977279046e-08,0
2380,6,23,1451.7,0,1.0618518109302224e-08,0
2520,6,22,1109.3,0,1.0478914496320032e-08,0
2737,2,46,2539.4,0,1.0244765905141267e-08,0
1537,7,18,900.0,0,9.572123821508886e-09,0
3606,3,37,1861.5,0,9.24845088239863e-09,0
2793,9,12,723.2,0,9.017542917244113e-09,0
1255,13,3,211.8,0,8.236622140441882e-09,0
2099,6,21,1184.2,0,7.375529252178065e-09,0
3673,10,8,423.6,0,7.372802791891958e-09,0
38,9,11,521.8,0,7.3487627030952244e-09,0
37,2,45,2361.1,0,7.011159692287436e-09,0
1991,7,16,677.5,0,6.82075927652303e-09,0
1686,2,44,2200.8,0,6.632056516728857e-09,0
3232,9,10,508.9,0,6.574206534943253e-09,0
850,5,25,1318.3,0,5.978547559188443e-09,0
2567,2,44,2474.8,0,5.915260942843784e-09,0
3467,2,44,2632.0,0,5.707220055999638e-09,0
3116,9,10,568.4,0,5.547187458158085e-09,0
3075,3,35,1646.4,0,5.546501545488277e-09,0
2988,2,43,2208.4,0,5.31676544565194e-09,0
1429,2,43,2076.4,0,5.211442861504538e-09,0
3311,8,13,813.7,0,5.184010934227387e-09,0
2952,7,15,752.2,0,4.724806112598104e-09,0
3733,4,29,1867.2,0,4.345332908514851e-09,0
1223,4,28,1480.9,0,4.302592896137991e-09,0
841,6,19,1042.4,0,3.879552705607444e-09,0
593,2,43,2577.2,0,3.822300845292532e-09,0
2339,5,22,1114.6,0,3.6383910160376132e-09,0
3214,3,34,1951.8,0,3.5471210758699227e-09,0
2059,6,18,963.5,0,3.5303725970369113e-09,0
303,4,28,1522.8,0,3.466118870728532e-09,0
2094,10,5,270.9,0,3.185687448956187e-09,0
1853,3,33,1710.7,0,3.100435962882045e-09,0
410,3,33,1521.6,0,2.932332472827982e-09,0
2078,4,27,1643.0,0,2.9027716916410905e-09,0
3471,3,32,1575.2,0,2.464707564143835e-09,0
2065,9,6,279.3,0,2.4464239904495012e-09,0
2260,4,25,1207.1,0,2.2048565398849872e-09,0
1862,5,20,986.4,0,2.1208651808676392e-09,0
1078,9,6,339.1,0,2.1162435318589097e-09,0
3166,2,39,1887.9,0,1.9986565542620815e-09,0
1285,2,39,2131.2,0,1.8059940262952285e-09,0
3883,4,25,1451.9,0,1.7769780030832752e-09,0
3065,1,50,2576.1,0,1.6369807943202248e-09,0
2106,2,39,2402.4,0,1.583986990900289e-09,0
2471,3,30,1736.0,0,1.3249443424368775e-09,0
2250,3,30,1785.7,0,1.2578970052258308e-09,0
1244,4,23,1210.7,0,1.1578539667141751e-09,0
3330,9,2,68.8,0,1.1345512864508973e-09,0
280,2,38,2103.0,0,1.109283570788363e-09,0
2985,2,37,2035.2,0,1.0572590638702706e-09,0
278,2,37,1892.9,0,9.41085341703599e-10,0
1324,5,16,730.2,0,8.658661630120752e-10,0
2961,1,48,2954.9,0,8.637280580694646e-10,0
3446,8,4,164.7,0,7.934033265060889e-10,0
2909,5,16,795.1,0,7.903629898504457e-10,0
1752,2,35,1781.1,0,6.960061185799379e-10,0
3697,3,27,1499.8,0,6.625729939854608e-10,0
184,3,27,1341.3,0,6.235589515479504e-10,0
3601,3,26,1233.3,0,6.035660541366942e-10,0
433,3,27,1434.5,0,5.740642845362523e-10,0
1677,2,35,2061.7,0,5.70220883273919e-10,0
1836,1,46,2670.8,0,5.584044971972186e-10,0
3599,4,20,1060.1,0,5.417246459261133e-10,0
3867,2,34,1792.2,0,5.27882733118411e-10,0
1872,5,15,875.9,0,5.268861621308311e-10,0
3838,2,34,1794.5,0,5.163392657408069e-10,0
3395,6,10,495.0,0,5.099158095098483e-10,0
2168,2,34,1802.0,0,4.974228541150818e-10,0
631,2,34,1692.8,0,4.609649765083219e-10,0
451,4,20,1117.8,0,4.370023816024404e-10,0
3510,1,44,2331.8,0,3.6501507924704127e-10,0
1844,2,33,1884.6,0,3.608812697868551e-10,0
602,7,6,338.3,0,3.575479943329609e-10,0
2036,1,44,2475.1,0,3.417964124098699e-10,0
2930,1,43,2053.9,0,3.034874936250006e-10,0
1670,3,23,978.2,0,2.9512877702392765e-10,0
2997,6,7,301.7,0,2.867587694211602e-10,0
3653,3,24,1479.1,0,2.611400937614703e-10,0
220,5,13,762.6,0,2.60702522841044e-10,0
3215,6,7,336.9,0,2.5379463819048673e-10,0
1159,1,42,2241.3,0,2.2329771917541815e-10,0
2398,1,42,2356.8,0,2.0142814536386086e-10,0
673,2,30,1399.9,0,1.830029488537603e-10,0
192,2,30,1518.5,0,1.7118788505823594e-10,0
3616,6,5,225.4,0,1.5750614208501761e-10,0
693,1,41,2063.0,0,1.4905241448357591e-10,0
3193,3,21,1140.7,0,1.3858261815956523e-10,0
774,4,15,772.3,0,1.3493322288778434e-10,0
1388,3,21,1178.0,0,1.3320471566803647e-10,0
1864,1,40,2142.8,0,1.2500347582531222e-10,0
2484,5,9,470.1,0,1.248791595013717e-10,0
1785,6,5,288.3,0,1.224940872720078e-10,0
1169,1,38,1891.6,0,8.672957566128741e-11,0
2401,4,12,536.4,0,8.569959339535913e-11,0
2010,2,27,1458.9,0,8.399536888074773e-11,0
3133,2,27,1508.1,0,8.137043481247313e-11,0
135,2,26,1304.5,0,6.070315520737711e-11,0
1967,5,6,350.3,0,5.506376043795516e-11,0
862,1,36,1794.3,0,4.322210432188917e-11,0
1253,4,9,404.8,0,3.89710463786786e-11,0
1104,4,9,421.7,0,3.803596528586679e-11,0
3,2,24,1262.4,0,3.5356794052587496e-11,0
2780,3,15,871.3,0,3.0264212874063235e-11,0
2946,6,2,195.5,0,2.716361554652355e-11,0
926,4,9,502.4,0,2.6959934487051503e-11,0
6,3,15,819.4,0,2.6783966872837246e-11,0
3638,1,33,1518.4,0,2.5052269528126986e-11,0
1671,2,21,922.0,0,2.1768003775173215e-11,0
1984,2,22,1333.2,0,2.1700885121929538e-11,0
129,2,22,1296.4,0,1.8033167775828717e-11,0
3786,4,7,491.2,0,1.561650404646425e-11,0
2408,3,12,626.0,0,1.5477060985041945e-11,0
1781,0,50,2823.6,0,1.1551465309497052e-11,0
3890,0,50,3075.7,0,1.0432082955466506e-11,0
2724,4,4,230.9,0,9.102470989944511e-12,0
400,3,11,664.0,0,8.938554520555674e-12,0
343,0,49,2502.6,0,8.471588554708112e-12,0
2885,0,48,2590.1,0,7.230723814989774e-12,0
3181,0,47,2629.6,0,5.097215194939536e-12,0
2675,2,16,964.1,0,4.688230792418004e-12,0
2980,2,15,806.4,0,4.056891544834108e-12,0
1441,2,14,718.9,0,3.2459256890063008e-12,0
80,0,44,2354.5,0,2.191299349768699e-12,0
1572,2,12,579.4,0,2.0773665642136865e-12,0
1290,2,11,555.8,0,1.5634769310044711e-12,0
155,1,22,1133.9,0,1.2037054419863224e-12,0
3642,0,40,2173.5,0,9.431007322147153e-13,0
2247,0,40,2239.7,0,9.029348772866011e-13,0
806,0,41,2507.7,0,8.92398694488927e-13,0
1175,1,20,1062.2,0,8.235146872307673e-13,0
3871,1,20,1195.3,0,7.557006479768315e-13,0
49,0,39,1900.9,0,6.8134873288101e-13,0
3531,0,38,2081.2,0,5.741038149564529e-13,0
1684,0,38,2111.3,0,5.265516546976074e-13,0
3070,1,18,988.6,0,5.00071282696283e-13,0
713,0,37,1901.0,0,3.9088436470341315e-13,0
1804,0,34,1696.1,0,2.2607132467141277e-13,0
3804,1,15,922.5,0,2.0223329589464105e-13,0
3426,2,4,267.0,0,1.987600123569767e-13,0
423,0,33,1498.0,0,1.60417405161942e-13,0
445,0,32,1575.9,0,1.1600231639428e-13,0
974,0,31,1734.0,0,8.09330091169126e-14,0
3621,0,29,1604.0,0,5.815712790156122e-14,0
1143,0,28,1381.2,0,5.082035429267445e-14,0
2795,1,8,473.5,0,3.511389516099209e-14,0
3230,0,25,1169.6,0,2.4602845676127245e-14,0
1288,0,21,1013.4,0,8.216094307263396e-15,0
1248,0,19,1051.2,0,4.629233357879676e-15,0
2081,0,18,994.3,0,3.399407294160447e-15,0
1491,0,16,836.1,0,2.30060604222574e-15,0
2180,0,15,913.6,0,1.476711941909928e-15,0
1066,0,4,231.8,0,9.823061278193414e-17,0
